frame,timestamp_s,inference_ms,fps,m1_candidates,m2_rejections,final_detections,rejected,avg_confidence
4246,867.014,155.77,6.35,0,0,0,0,0.0
4247,867.212,154.0,6.35,0,0,0,0,0.0
4248,867.409,151.26,6.35,0,0,0,0,0.0
4249,867.612,153.77,6.35,0,0,0,0,0.0
4250,867.811,152.85,6.35,0,0,0,0,0.0
4251,868.017,158.34,6.34,0,0,0,0,0.0
4252,868.218,158.82,6.33,0,0,0,0,0.0
4253,868.42,160.92,6.32,0,0,0,0,0.0
4254,868.647,155.04,6.32,0,0,0,0,0.0
4255,868.848,155.41,6.31,0,0,0,0,0.0
4256,869.046,153.94,6.32,0,0,0,0,0.0
4257,869.245,152.51,6.34,0,0,0,0,0.0
4258,869.446,153.59,6.36,0,0,0,0,0.0
4259,869.65,157.15,6.36,0,0,0,0,0.0
4260,869.845,151.97,6.37,0,0,0,0,0.0
4261,870.046,152.62,6.38,0,0,0,0,0.0
4262,870.262,168.5,6.36,0,0,0,0,0.0
4263,870.51,182.5,6.32,0,0,0,0,0.0
4264,870.732,171.14,6.32,0,0,0,0,0.0
4265,870.949,155.22,6.32,0,0,0,0,0.0
4266,871.147,152.6,6.34,0,0,0,0,0.0
4267,871.348,153.81,6.34,0,0,0,0,0.0
4268,871.546,151.44,6.35,0,0,0,0,0.0
4269,871.747,152.24,6.36,0,0,0,0,0.0
4270,871.948,153.37,6.38,0,0,0,0,0.0
4271,872.144,149.33,6.39,0,0,0,0,0.0
4272,872.345,149.55,6.4,0,0,0,0,0.0
4273,872.551,155.78,6.4,0,0,0,0,0.0
4274,872.766,170.68,6.39,0,0,0,0,0.0
4275,872.984,154.86,6.38,0,0,0,0,0.0
4276,873.183,154.35,6.39,0,0,0,0,0.0
4277,873.39,160.6,6.38,0,0,0,0,0.0
4278,873.629,166.3,6.36,0,0,0,0,0.0
4279,873.848,151.78,6.36,0,0,0,0,0.0
4280,874.045,148.22,6.37,0,0,0,0,0.0
4281,874.246,149.98,6.38,0,0,0,0,0.0
4282,874.45,153.11,6.38,0,0,0,0,0.0
4283,874.651,154.44,6.39,0,0,0,0,0.0
4284,874.848,151.02,6.4,0,0,0,0,0.0
4285,875.052,154.81,6.4,0,0,0,0,0.0
4286,875.248,151.31,6.4,0,0,0,0,0.0
4287,875.452,154.81,6.4,0,0,0,0,0.0
4288,875.659,161.91,6.39,0,0,0,0,0.0
4289,875.886,155.31,6.39,0,0,0,0,0.0
4290,876.081,150.19,6.39,0,0,0,0,0.0
4291,876.285,153.76,6.39,0,0,0,0,0.0
4292,876.483,152.05,6.42,0,0,0,0,0.0
4293,876.684,152.85,6.46,0,0,0,0,0.0
4294,876.883,151.32,6.48,0,0,0,0,0.0
4295,877.082,150.13,6.49,0,0,0,0,0.0
4296,877.282,150.61,6.49,0,0,0,0,0.0
4297,877.483,151.42,6.5,0,0,0,0,0.0
4298,877.685,153.22,6.49,0,0,0,0,0.0
4299,877.888,155.37,6.49,0,0,0,0,0.0
4300,878.085,152.67,6.49,0,0,0,0,0.0
4301,878.288,155.54,6.48,0,0,0,0,0.0
4302,878.489,156.5,6.47,0,0,0,0,0.0
4303,878.686,153.04,6.48,0,0,0,0,0.0
4304,878.886,153.28,6.5,0,0,0,0,0.0
4305,879.084,150.91,6.51,0,0,0,0,0.0
4306,879.284,150.55,6.51,0,0,0,0,0.0
4307,879.488,154.08,6.52,0,0,0,0,0.0
4308,879.684,150.66,6.54,0,0,0,0,0.0
4309,879.887,152.76,6.54,0,0,0,0,0.0
4310,880.086,151.74,6.54,0,0,0,0,0.0
4311,880.286,151.99,6.53,0,0,0,0,0.0
4312,880.485,151.1,6.54,0,0,0,0,0.0
4313,880.688,153.38,6.54,0,0,0,0,0.0
4314,880.888,153.13,6.54,0,0,0,0,0.0
4315,881.089,153.94,6.54,0,0,0,0,0.0
4316,881.286,151.05,6.54,0,0,0,0,0.0
4317,881.492,156.67,6.53,0,0,0,0,0.0
4318,881.689,153.63,6.55,0,0,0,0,0.0
4319,881.895,159.79,6.54,0,0,0,0,0.0
4320,882.088,152.63,6.54,0,0,0,0,0.0
4321,882.296,160.45,6.53,0,0,0,0,0.0
4322,882.49,153.99,6.52,0,0,0,0,0.0
4323,882.704,168.23,6.5,0,0,0,0,0.0
4324,882.926,156.09,6.5,0,0,0,0,0.0
4325,883.131,161.45,6.48,0,0,0,0,0.0
4326,883.357,153.74,6.48,0,0,0,0,0.0
4327,883.562,158.72,6.47,0,0,0,0,0.0
4328,883.755,151.71,6.47,0,0,0,0,0.0
4329,883.958,155.01,6.47,0,0,0,0,0.0
4330,884.154,150.48,6.47,0,0,0,0,0.0
4331,884.374,170.15,6.45,0,0,0,0,0.0
4332,884.591,154.05,6.45,0,0,0,0,0.0
4333,884.789,151.41,6.46,0,0,0,0,0.0
4334,884.987,149.51,6.46,0,0,0,0,0.0
4335,885.189,151.18,6.46,0,0,0,0,0.0
4336,885.389,151.47,6.46,0,0,0,0,0.0
4337,885.59,152.39,6.46,0,0,0,0,0.0
4338,885.787,148.63,6.46,0,0,0,0,0.0
4339,885.992,153.36,6.46,0,0,0,0,0.0
4340,886.19,151.2,6.46,0,0,0,0,0.0
4341,886.391,153.01,6.46,0,0,0,0,0.0
4342,886.591,152.78,6.46,0,0,0,0,0.0
4343,886.792,152.9,6.46,0,0,0,0,0.0
4344,886.991,151.77,6.46,0,0,0,0,0.0
4345,887.192,153.17,6.46,0,0,0,0,0.0
4346,887.39,151.1,6.46,0,0,0,0,0.0
4347,887.595,155.72,6.47,0,0,0,0,0.0
4348,887.795,155.27,6.46,0,0,0,0,0.0
4349,887.997,157.27,6.47,0,0,0,0,0.0
4350,888.197,157.18,6.46,0,0,0,0,0.0
4351,888.397,157.05,6.47,0,0,0,0,0.0
4352,888.595,155.18,6.46,0,0,0,0,0.0
4353,888.796,155.98,6.48,0,0,0,0,0.0
4354,888.994,153.33,6.48,0,0,0,0,0.0
4355,889.194,153.1,6.5,0,0,0,0,0.0
4356,889.391,150.47,6.5,0,0,0,0,0.0
4357,889.596,155.11,6.51,0,0,0,0,0.0
4358,889.792,150.72,6.51,0,0,0,0,0.0
4359,889.995,154.26,6.51,0,0,0,0,0.0
4360,890.193,151.24,6.51,0,0,0,0,0.0
4361,890.394,152.78,6.53,0,0,0,0,0.0
4362,890.594,152.45,6.53,0,0,0,0,0.0
4363,890.793,151.77,6.53,0,0,0,0,0.0
4364,890.993,151.12,6.53,0,0,0,0,0.0
4365,891.196,153.99,6.53,0,0,0,0,0.0
4366,891.393,151.09,6.53,0,0,0,0,0.0
4367,891.592,150.16,6.53,0,0,0,0,0.0
4368,891.793,150.46,6.53,0,0,0,0,0.0
4369,891.993,150.34,6.53,0,0,0,0,0.0
4370,892.192,149.07,6.54,0,0,0,0,0.0
4371,892.394,150.88,6.54,0,0,0,0,0.0
4372,892.593,150.28,6.54,0,0,0,0,0.0
4373,892.795,152.06,6.54,0,0,0,0,0.0
4374,892.997,153.86,6.54,0,0,0,0,0.0
4375,893.2,156.44,6.54,0,0,0,0,0.0
4376,893.399,154.96,6.53,0,0,0,0,0.0
4377,893.598,154.83,6.53,0,0,0,0,0.0
4378,893.796,152.25,6.54,0,0,0,0,0.0
4379,893.996,152.3,6.54,0,0,0,0,0.0
4380,894.196,151.45,6.55,0,0,0,0,0.0
4381,894.396,151.61,6.56,0,0,0,0,0.0
4382,894.597,151.97,6.56,0,0,0,0,0.0
4383,894.798,153.69,6.57,0,0,0,0,0.0
4384,894.997,152.49,6.57,0,0,0,0,0.0
4385,895.195,150.32,6.57,0,0,0,0,0.0
4386,895.401,155.64,6.57,0,0,0,0,0.0
4387,895.598,152.98,6.57,0,0,0,0,0.0
4388,895.796,151.14,6.57,0,0,0,0,0.0
4389,895.999,153.87,6.57,0,0,0,0,0.0
4390,896.2,154.26,6.56,0,0,0,0,0.0
4391,896.396,150.58,6.57,0,0,0,0,0.0
4392,896.596,149.64,6.57,0,0,0,0,0.0
4393,896.798,151.95,6.57,0,0,0,0,0.0
4394,896.997,150.67,6.57,0,0,0,0,0.0
4395,897.199,152.22,6.57,0,0,0,0,0.0
4396,897.395,148.74,6.58,0,0,0,0,0.0
4397,897.6,153.86,6.57,0,0,0,0,0.0
4398,897.804,157.04,6.56,0,0,0,0,0.0
4399,898.005,158.2,6.55,0,0,0,0,0.0
4400,898.204,157.41,6.54,0,0,0,0,0.0
4401,898.404,157.25,6.53,0,0,0,0,0.0
4402,898.597,149.59,6.53,0,0,0,0,0.0
4403,898.797,149.37,6.54,0,0,0,0,0.0
4404,898.997,149.52,6.54,0,0,0,0,0.0
4405,899.201,153.26,6.55,0,0,0,0,0.0
4406,899.397,149.4,6.55,0,0,0,0,0.0
4407,899.601,152.73,6.56,0,0,0,0,0.0
4408,899.797,149.15,6.56,0,0,0,0,0.0
4409,900.0,151.4,6.56,0,0,0,0,0.0
4410,900.197,148.51,6.57,0,0,0,0,0.0
4411,900.402,153.6,6.56,0,0,0,0,0.0
4412,900.604,155.01,6.56,0,0,0,0,0.0
4413,900.805,156.01,6.56,0,0,0,0,0.0
4414,901.001,152.23,6.56,0,0,0,0,0.0
4415,901.205,155.5,6.55,0,0,0,0,0.0
4416,901.402,153.17,6.55,0,0,0,0,0.0
4417,901.598,148.35,6.56,0,0,0,0,0.0
4418,901.798,148.17,6.56,0,0,0,0,0.0
4419,902.001,151.46,6.57,0,0,0,0,0.0
4420,902.202,152.09,6.57,0,0,0,0,0.0
4421,902.402,152.22,6.57,0,0,0,0,0.0
4422,902.603,152.89,6.56,0,0,0,0,0.0
4423,902.812,161.53,6.55,0,0,0,0,0.0
4424,903.039,155.19,6.54,0,0,0,0,0.0
4425,903.243,158.56,6.53,0,0,0,0,0.0
4426,903.439,154.94,6.53,0,0,0,0,0.0
4427,903.639,154.73,6.52,0,0,0,0,0.0
4428,903.834,149.63,6.53,0,0,0,0,0.0
4429,904.037,152.83,6.54,0,0,0,0,0.0
4430,904.236,151.23,6.55,0,0,0,0,0.0
4431,904.439,154.08,6.56,0,0,0,0,0.0
4432,904.637,151.51,6.55,0,0,0,0,0.0
4433,904.838,152.54,6.55,0,0,0,0,0.0
4434,905.037,151.92,6.54,0,0,0,0,0.0
4435,905.24,154.47,6.54,0,0,0,0,0.0
4436,905.442,155.93,6.53,0,0,0,0,0.0
4437,905.646,159.89,6.52,0,0,0,0,0.0
4438,905.875,155.56,6.51,0,0,0,0,0.0
4439,906.078,158.21,6.5,0,0,0,0,0.0
4440,906.275,155.12,6.5,0,0,0,0,0.0
4441,906.476,156.55,6.49,0,0,0,0,0.0
4442,906.673,153.57,6.49,0,0,0,0,0.0
4443,906.875,154.93,6.49,0,0,0,0,0.0
4444,907.072,152.05,6.5,0,0,0,0,0.0
4445,907.277,156.69,6.49,0,0,0,0,0.0
4446,907.474,153.7,6.49,0,0,0,0,0.0
4447,907.68,159.65,6.48,0,0,0,0,0.0
4448,907.911,157.19,6.46,0,0,0,0,0.0
4449,908.112,157.31,6.46,0,0,0,0,0.0
4450,908.316,161.71,6.44,0,0,0,0,0.0
4451,908.548,159.68,6.43,0,0,0,0,0.0
4452,908.777,155.81,6.43,0,0,0,0,0.0
4453,908.977,155.57,6.44,0,0,0,0,0.0
4454,909.176,154.06,6.44,0,0,0,0,0.0
4455,909.378,156.7,6.44,0,0,0,0,0.0
4456,909.573,151.21,6.45,0,0,0,0,0.0
4457,909.78,157.74,6.44,0,0,0,0,0.0
4458,909.977,154.77,6.43,0,0,0,0,0.0
4459,910.177,155.07,6.43,0,0,0,0,0.0
4460,910.377,154.87,6.43,0,0,0,0,0.0
4461,910.575,152.21,6.43,0,0,0,0,0.0
4462,910.773,150.65,6.43,0,0,0,0,0.0
4463,910.973,150.54,6.43,0,0,0,0,0.0
4464,911.174,151.24,6.43,0,0,0,0,0.0
4465,911.375,151.48,6.44,0,0,0,0,0.0
4466,911.575,151.22,6.44,0,0,0,0,0.0
4467,911.776,152.43,6.46,0,0,0,0,0.0
4468,911.974,150.61,6.46,0,0,0,0,0.0
4469,912.176,152.34,6.47,0,0,0,0,0.0
4470,912.375,151.14,6.48,0,0,0,0,0.0
4471,912.579,155.3,6.48,0,0,0,0,0.0
4472,912.78,155.94,6.47,0,0,0,0,0.0
4473,912.98,156.14,6.47,0,0,0,0,0.0
4474,913.176,151.57,6.47,0,0,0,0,0.0
4475,913.38,154.73,6.48,0,0,0,0,0.0
4476,913.575,150.04,6.48,0,0,0,0,0.0
4477,913.778,153.51,6.49,0,0,0,0,0.0
4478,913.975,149.93,6.5,0,0,0,0,0.0
4479,914.177,151.38,6.51,0,0,0,0,0.0
4480,914.375,149.47,6.53,0,0,0,0,0.0
4481,914.577,151.0,6.54,0,0,0,0,0.0
4482,914.778,152.1,6.54,0,0,0,0,0.0
4483,914.978,152.08,6.55,0,0,0,0,0.0
4484,915.177,150.65,6.55,0,0,0,0,0.0
4485,915.379,152.41,6.56,0,0,0,0,0.0
4486,915.578,151.31,6.56,0,0,0,0,0.0
4487,915.779,152.18,6.57,0,0,0,0,0.0
4488,915.977,150.7,6.57,0,0,0,0,0.0
4489,916.18,153.13,6.58,0,0,0,0,0.0
4490,916.379,152.05,6.58,0,0,0,0,0.0
4491,916.58,153.46,6.58,0,0,0,0,0.0
4492,916.776,149.03,6.58,0,0,0,0,0.0
4493,916.98,152.53,6.58,0,0,0,0,0.0
4494,917.18,152.61,6.58,0,0,0,0,0.0
4495,917.381,153.7,6.57,0,0,0,0,0.0
4496,917.577,149.76,6.57,0,0,0,0,0.0
4497,917.784,156.34,6.57,0,0,0,0,0.0
4498,917.986,157.79,6.56,0,0,0,0,0.0
4499,918.182,154.08,6.56,0,0,0,0,0.0
4500,918.379,150.89,6.56,0,0,0,0,0.0
4501,918.584,155.12,6.56,0,0,0,0,0.0
4502,918.782,153.86,6.56,0,0,0,0,0.0
4503,918.981,151.87,6.57,0,0,0,0,0.0
4504,919.18,151.66,6.57,0,0,0,0,0.0
4505,919.382,152.63,6.57,0,0,0,0,0.0
4506,919.582,152.33,6.57,0,0,0,0,0.0
4507,919.784,154.42,6.56,0,0,0,0,0.0
4508,919.983,153.57,6.56,0,0,0,0,0.0
4509,920.184,154.27,6.55,0,0,0,0,0.0
4510,920.381,150.81,6.55,0,0,0,0,0.0
4511,920.582,151.66,6.55,0,0,0,0,0.0
4512,920.782,151.73,6.55,0,0,0,0,0.0
4513,920.982,151.68,6.55,0,0,0,0,0.0
4514,921.18,149.94,6.55,0,0,0,0,0.0
4515,921.386,155.62,6.55,0,0,0,0,0.0
4516,921.581,150.3,6.55,0,0,0,0,0.0
4517,921.783,152.3,6.55,0,0,0,0,0.0
4518,921.982,151.14,6.55,0,0,0,0,0.0
4519,922.183,151.51,6.55,0,0,0,0,0.0
4520,922.381,149.53,6.56,0,0,0,0,0.0
4521,922.583,151.51,6.56,0,0,0,0,0.0
4522,922.786,154.45,6.55,0,0,0,0,0.0
4523,922.989,157.18,6.54,0,0,0,0,0.0
4524,923.186,154.47,6.54,0,0,0,0,0.0
4525,923.387,155.03,6.54,0,0,0,0,0.0
4526,923.583,151.29,6.54,0,0,0,0,0.0
4527,923.786,154.06,6.54,0,0,0,0,0.0
4528,923.98,147.22,6.56,0,0,0,0,0.0
4529,924.184,151.76,6.56,0,0,0,0,0.0
4530,924.384,150.82,6.56,0,0,0,0,0.0
4531,924.584,151.39,6.56,0,0,0,0,0.0
4532,924.783,149.73,6.57,0,0,0,0,0.0
4533,924.985,152.18,6.57,0,0,0,0,0.0
4534,925.183,149.98,6.57,0,0,0,0,0.0
4535,925.384,150.75,6.58,0,0,0,0,0.0
4536,925.584,150.3,6.58,0,0,0,0,0.0
4537,925.785,151.36,6.58,0,0,0,0,0.0
4538,925.984,149.86,6.59,0,0,0,0,0.0
4539,926.185,151.31,6.59,0,0,0,0,0.0
4540,926.384,149.87,6.59,0,0,0,0,0.0
4541,926.588,153.38,6.59,0,0,0,0,0.0
4542,926.785,150.59,6.59,0,0,0,0,0.0
4543,926.987,152.89,6.59,0,0,0,0,0.0
4544,927.189,154.21,6.58,0,0,0,0,0.0
4545,927.39,154.86,6.59,0,0,0,0,0.0
4546,927.585,149.69,6.59,0,0,0,0,0.0
4547,927.793,157.87,6.58,0,0,0,0,0.0
4548,928.006,170.28,6.55,0,0,0,0,0.0
4549,928.305,233.49,6.44,0,0,0,0,0.0
4550,928.601,232.26,6.32,0,0,0,0,0.0
4551,928.888,218.39,6.24,0,0,0,0,0.0
4552,929.137,201.02,6.18,0,0,0,0,0.0
4553,929.377,171.38,6.16,0,0,0,0,0.0
4554,929.597,160.46,6.15,0,0,0,0,0.0
4555,929.844,174.36,6.13,0,0,0,0,0.0
4556,930.107,203.93,6.06,0,0,0,0,0.0
4557,930.372,201.56,6.0,0,0,0,0,0.0
4558,930.592,154.54,5.99,0,0,0,0,0.0
4559,930.8,162.95,5.98,0,0,0,0,0.0
4560,931.029,157.73,5.97,0,0,0,0,0.0
4561,931.23,158.61,5.96,0,0,0,0,0.0
4562,931.432,161.34,5.95,0,0,0,0,0.0
4563,931.663,157.91,5.94,0,0,0,0,0.0
4564,931.855,150.11,5.94,0,0,0,0,0.0
4565,932.061,156.4,5.94,0,0,0,0,0.0
4566,932.254,148.94,5.94,0,0,0,0,0.0
4567,932.462,156.7,5.93,0,0,0,0,0.0
4568,932.654,148.69,5.93,0,0,0,0,0.0
4569,932.857,151.34,5.93,0,0,0,0,0.0
4570,933.055,149.34,5.93,0,0,0,0,0.0
4571,933.257,151.51,5.94,0,0,0,0,0.0
4572,933.456,149.63,5.94,0,0,0,0,0.0
4573,933.657,150.65,5.94,0,0,0,0,0.0
4574,933.861,154.76,5.94,0,0,0,0,0.0
4575,934.069,162.53,5.93,0,0,0,0,0.0
4576,934.297,156.71,5.92,0,0,0,0,0.0
4577,934.505,165.42,5.91,0,0,0,0,0.0
4578,934.73,156.2,5.93,0,0,0,0,0.0
4579,934.931,157.19,6.02,0,0,0,0,0.0
4580,935.124,150.24,6.12,0,0,0,0,0.0
4581,935.334,159.87,6.2,0,0,0,0,0.0
4582,935.533,159.06,6.25,0,0,0,0,0.0
4583,935.73,155.63,6.27,0,0,0,0,0.0
4584,935.936,161.19,6.27,0,0,0,0,0.0
4585,936.166,157.73,6.29,0,0,0,0,0.0
4586,936.361,153.2,6.36,0,0,0,0,0.0
4587,936.562,154.17,6.42,0,0,0,0,0.0
4588,936.765,156.47,6.42,0,0,0,0,0.0
4589,936.962,153.85,6.43,0,0,0,0,0.0
4590,937.158,149.57,6.44,0,0,0,0,0.0
4591,937.366,157.35,6.45,0,0,0,0,0.0
4592,937.575,166.24,6.44,0,0,0,0,0.0
4593,937.8,157.95,6.44,0,0,0,0,0.0
4594,937.998,155.81,6.43,0,0,0,0,0.0
4595,938.203,160.03,6.43,0,0,0,0,0.0
4596,938.435,158.36,6.41,0,0,0,0,0.0
4597,938.633,156.84,6.41,0,0,0,0,0.0
4598,938.832,155.81,6.4,0,0,0,0,0.0
4599,939.031,154.52,6.4,0,0,0,0,0.0
4600,939.229,152.76,6.39,0,0,0,0,0.0
4601,939.437,159.99,6.38,0,0,0,0,0.0
4602,939.631,154.2,6.38,0,0,0,0,0.0
4603,939.834,156.78,6.37,0,0,0,0,0.0
4604,940.029,151.77,6.37,0,0,0,0,0.0
4605,940.233,156.1,6.38,0,0,0,0,0.0
4606,940.507,229.61,6.28,0,0,0,0,0.0
4607,940.748,170.21,6.28,0,0,0,0,0.0
4608,940.973,161.21,6.27,0,0,0,0,0.0
4609,941.206,160.55,6.27,0,0,0,0,0.0
4610,941.441,161.96,6.25,0,0,0,0,0.0
4611,941.689,176.66,6.23,0,0,0,0,0.0
4612,941.905,159.98,6.23,0,0,0,0,0.0
4613,942.104,158.81,6.22,0,0,0,0,0.0
4614,942.297,151.82,6.24,0,0,0,0,0.0
4615,942.501,155.44,6.24,0,0,0,0,0.0
4616,942.706,160.12,6.23,0,0,0,0,0.0
4617,942.94,160.62,6.22,0,0,0,0,0.0
4618,943.17,157.17,6.22,0,0,0,0,0.0
4619,943.367,154.01,6.22,0,0,0,0,0.0
4620,943.571,157.69,6.21,0,0,0,0,0.0
4621,943.776,162.65,6.2,0,0,0,0,0.0
4622,944.01,162.93,6.21,0,0,0,0,0.0
4623,944.239,158.54,6.21,0,0,0,0,0.0
4624,944.437,156.49,6.21,0,0,0,0,0.0
4625,944.639,158.32,6.21,0,0,0,0,0.0
4626,944.833,152.28,6.22,0,0,0,0,0.0
4627,945.033,151.77,6.22,0,0,0,0,0.0
4628,945.23,148.82,6.23,0,0,0,0,0.0
4629,945.439,157.13,6.23,0,0,0,0,0.0
4630,945.637,155.51,6.23,0,0,0,0,0.0
4631,945.842,160.12,6.22,0,0,0,0,0.0
4632,946.054,172.85,6.2,0,0,0,0,0.0
4633,946.271,155.55,6.2,0,0,0,0,0.0
4634,946.476,160.18,6.19,0,0,0,0,0.0
4635,946.668,152.91,6.2,0,0,0,0,0.0
4636,946.872,155.95,6.29,0,0,0,0,0.0
4637,947.067,150.83,6.32,0,0,0,0,0.0
4638,947.272,155.86,6.32,0,0,0,0,0.0
4639,947.475,158.78,6.33,0,0,0,0,0.0
4640,947.673,157.14,6.33,0,0,0,0,0.0
4641,947.87,153.85,6.36,0,0,0,0,0.0
4642,948.07,153.71,6.37,0,0,0,0,0.0
4643,948.269,152.47,6.38,0,0,0,0,0.0
4644,948.473,156.77,6.37,0,0,0,0,0.0
4645,948.669,151.9,6.38,0,0,0,0,0.0
4646,948.874,156.63,6.38,0,0,0,0,0.0
4647,949.12,203.2,6.33,0,0,0,0,0.0
4648,949.371,186.91,6.29,0,0,0,0,0.0
4649,949.58,162.72,6.28,0,0,0,0,0.0
4650,949.808,156.68,6.28,0,0,0,0,0.0
4651,950.017,165.24,6.27,0,0,0,0,0.0
4652,950.243,158.33,6.28,0,0,0,0,0.0
4653,950.445,160.42,6.28,0,0,0,0,0.0
4654,950.677,158.4,6.27,0,0,0,0,0.0
4655,950.872,153.84,6.28,0,0,0,0,0.0
4656,951.069,150.17,6.28,0,0,0,0,0.0
4657,951.27,151.11,6.28,0,0,0,0,0.0
4658,951.469,150.43,6.28,0,0,0,0,0.0
4659,951.671,151.81,6.29,0,0,0,0,0.0
4660,951.872,153.11,6.29,0,0,0,0,0.0
4661,952.083,164.07,6.29,0,0,0,0,0.0
4662,952.315,162.06,6.3,0,0,0,0,0.0
4663,952.545,158.63,6.3,0,0,0,0,0.0
4664,952.734,147.1,6.31,0,0,0,0,0.0
4665,952.939,152.19,6.32,0,0,0,0,0.0
4666,953.202,215.4,6.24,0,0,0,0,0.0
4667,953.456,202.6,6.17,0,0,0,0,0.0
4668,953.682,160.89,6.16,0,0,0,0,0.0
4669,953.918,163.46,6.16,0,0,0,0,0.0
4670,954.158,170.34,6.14,0,0,0,0,0.0
4671,954.383,162.27,6.13,0,0,0,0,0.0
4672,954.611,156.58,6.13,0,0,0,0,0.0
4673,954.813,158.31,6.12,0,0,0,0,0.0
4674,955.012,156.94,6.12,0,0,0,0,0.0
4675,955.215,160.23,6.11,0,0,0,0,0.0
4676,955.414,158.62,6.11,0,0,0,0,0.0
4677,955.612,156.96,6.17,0,0,0,0,0.0
4678,955.811,156.06,6.2,0,0,0,0,0.0
4679,956.01,154.31,6.22,0,0,0,0,0.0
4680,956.211,155.76,6.22,0,0,0,0,0.0
4681,956.41,154.19,6.23,0,0,0,0,0.0
4682,956.608,151.58,6.24,0,0,0,0,0.0
4683,956.811,154.97,6.25,0,0,0,0,0.0
4684,957.01,154.02,6.25,0,0,0,0,0.0
4685,957.212,155.92,6.25,0,0,0,0,0.0
4686,957.409,152.56,6.25,0,0,0,0,0.0
4687,957.613,156.07,6.24,0,0,0,0,0.0
4688,957.809,152.06,6.24,0,0,0,0,0.0
4689,958.011,154.17,6.24,0,0,0,0,0.0
4690,958.213,155.49,6.23,0,0,0,0,0.0
4691,958.427,169.58,6.22,0,0,0,0,0.0
4692,958.654,162.75,6.22,0,0,0,0,0.0
4693,958.882,157.47,6.23,0,0,0,0,0.0
4694,959.079,154.94,6.22,0,0,0,0,0.0
4695,959.281,156.86,6.21,0,0,0,0,0.0
4696,959.482,157.65,6.28,0,0,0,0,0.0
4697,959.68,155.17,6.35,0,0,0,0,0.0
4698,959.882,156.87,6.35,0,0,0,0,0.0
4699,960.093,167.73,6.35,0,0,0,0,0.0
4700,960.317,158.56,6.36,0,0,0,0,0.0
4701,960.514,155.18,6.37,0,0,0,0,0.0
4702,960.713,153.8,6.38,0,0,0,0,0.0
4703,960.968,209.19,6.31,0,0,0,0,0.0
4704,961.23,204.01,6.25,0,0,0,0,0.0
4705,961.453,160.06,6.25,0,0,0,0,0.0
4706,961.685,158.83,6.25,0,0,0,0,0.0
4707,961.892,166.1,6.23,0,0,0,0,0.0
4708,962.12,159.57,6.23,0,0,0,0,0.0
4709,962.359,164.81,6.22,0,0,0,0,0.0
4710,962.591,163.95,6.21,0,0,0,0,0.0
4711,962.816,154.87,6.21,0,0,0,0,0.0
4712,963.013,152.31,6.2,0,0,0,0,0.0
4713,963.215,154.04,6.21,0,0,0,0,0.0
4714,963.417,156.01,6.2,0,0,0,0,0.0
4715,963.613,152.05,6.21,0,0,0,0,0.0
4716,963.812,150.41,6.21,0,0,0,0,0.0
4717,964.014,152.51,6.22,0,0,0,0,0.0
4718,964.213,151.21,6.22,0,0,0,0,0.0
4719,964.416,154.72,6.22,0,0,0,0,0.0
4720,964.611,149.69,6.22,0,0,0,0,0.0
4721,964.815,153.03,6.24,0,0,0,0,0.0
4722,965.018,155.51,6.25,0,0,0,0,0.0
4723,965.22,157.95,6.25,0,0,0,0,0.0
4724,965.42,157.54,6.25,0,0,0,0,0.0
4725,965.614,151.52,6.26,0,0,0,0,0.0
4726,965.817,153.91,6.26,0,0,0,0,0.0
4727,966.018,155.35,6.26,0,0,0,0,0.0
4728,966.217,154.36,6.26,0,0,0,0,0.0
4729,966.418,155.0,6.28,0,0,0,0,0.0
4730,966.615,152.22,6.29,0,0,0,0,0.0
4731,966.816,152.81,6.29,0,0,0,0,0.0
4732,967.014,151.05,6.3,0,0,0,0,0.0
4733,967.215,151.61,6.37,0,0,0,0,0.0
4734,967.412,147.84,6.45,0,0,0,0,0.0
4735,967.614,150.45,6.46,0,0,0,0,0.0
4736,967.816,152.07,6.47,0,0,0,0,0.0
4737,968.017,153.0,6.49,0,0,0,0,0.0
4738,968.215,151.18,6.5,0,0,0,0,0.0
4739,968.418,153.74,6.52,0,0,0,0,0.0
4740,968.616,151.21,6.54,0,0,0,0,0.0
4741,968.824,159.05,6.53,0,0,0,0,0.0
4742,969.017,151.8,6.53,0,0,0,0,0.0
4743,969.221,155.48,6.53,0,0,0,0,0.0
4744,969.416,150.83,6.54,0,0,0,0,0.0
4745,969.621,155.96,6.53,0,0,0,0,0.0
4746,969.816,150.94,6.53,0,0,0,0,0.0
4747,970.016,150.11,6.53,0,0,0,0,0.0
4748,970.224,158.46,6.52,0,0,0,0,0.0
4749,970.418,152.58,6.53,0,0,0,0,0.0
4750,970.617,150.82,6.53,0,0,0,0,0.0
4751,970.821,154.85,6.52,0,0,0,0,0.0
4752,971.014,147.32,6.53,0,0,0,0,0.0
4753,971.22,153.44,6.54,0,0,0,0,0.0
4754,971.417,149.95,6.55,0,0,0,0,0.0
4755,971.619,152.13,6.55,0,0,0,0,0.0
4756,971.819,151.83,6.55,0,0,0,0,0.0
4757,972.019,152.24,6.56,0,0,0,0,0.0
4758,972.219,151.87,6.56,0,0,0,0,0.0
4759,972.42,152.27,6.57,0,0,0,0,0.0
4760,972.621,153.19,6.56,0,0,0,0,0.0
4761,972.822,154.14,6.56,0,0,0,0,0.0
